shipment_id,date,importer_id,exporter_id,origin_country,destination_country,hs_code,transport_mode,weight_kg,declared_value_usd,market_value_usd,under_valuation_pct,past_violations,doc_anomaly_score,network_risk_score,odd_route_flag,offhour_flag,risk_score,risk_label
SHP000563,2023-11-11,IMP8751,EXP6952,NGA,GBR,610910,Air,704.02,1059.2,3530.68,0.7000011329262352,0,0.152,0.316,0,0,40.10005098168058,0
SHP000564,2023-03-31,IMP1035,EXP6592,GBR,USA,300490,Air,375.18,5000.25,16667.51,0.7000001799908924,0,0.125,0.151,0,0,36.395008099590164,0
SHP000565,2022-08-06,IMP1750,EXP3689,DEU,GBR,870899,Sea,444.65,7380.3,24600.99,0.699999878053688,0,0.315,0.354,0,0,43.30499451241596,0
SHP000566,2023-02-06,IMP4072,EXP2978,UAE,GBR,300490,Sea,349.27,1175.07,3916.9,0.7,0,0.126,0.008,0,0,33.54999999999999,0
SHP000567,2023-01-26,IMP6536,EXP2765,UAE,ZAF,490199,Sea,2198.86,5186.32,15882.05,0.673447697243114,0,0.092,0.406,0,1,45.80514637594013,0
SHP000568,2024-07-11,IMP8493,EXP9260,NGA,USA,880220,Sea,1326.61,1815.82,6052.75,0.7000008260707943,0,0.281,0.178,0,0,39.275037173185744,0
SHP000569,2022-04-10,IMP8091,EXP8912,IND,NGA,070310,Sea,2151.84,14763.35,20670.14,0.28576439250048613,0,0.156,0.58,0,0,26.799397662521876,0
SHP000570,2022-09-20,IMP2696,EXP7347,USA,ZAF,880220,Sea,969.24,3244.14,10813.79,0.699999722576451,0,0.236,0.288,0,0,40.799987515940295,0
SHP000571,2024-05-07,IMP5067,EXP5482,NLD,USA,870323,Air,4597.17,4768.48,15894.93,0.6999999370868573,0,0.317,0.335,0,0,42.954997168908584,0
SHP000572,2022-10-01,IMP3263,EXP7762,NLD,GBR,640399,Sea,793.4,3101.61,10165.94,0.6949017995384588,1,0.108,0.287,0,1,52.63058097923064,0
SHP000573,2025-01-26,IMP6143,EXP4560,BRA,GBR,640399,Air,2506.08,2237.1,7457.0,0.7,0,0.132,0.218,0,0,37.839999999999996,0
SHP000574,2022-09-29,IMP3913,EXP9255,DEU,NGA,730890,Land,1864.69,16733.01,50799.75,0.6706084183485155,0,0.139,0.542,0,0,43.10237882568319,0
SHP000575,2025-02-25,IMP8870,EXP7839,NLD,GBR,300490,Air,75.95,15121.24,50404.15,0.7000000991981812,0,0.266,0.099,0,0,37.47000446391815,0
SHP000576,2024-05-15,IMP1209,EXP9564,BRA,USA,640399,Air,1827.56,9768.26,26344.26,0.6292072732352323,0,0.1,0.299,0,0,35.794327295585454,0
SHP000577,2022-04-26,IMP4275,EXP5374,UAE,NGA,401110,Sea,6927.64,1146.26,3820.87,0.7000002617204982,0,0.234,0.147,0,0,37.95001177742242,0
SHP000578,2022-10-27,IMP2016,EXP5835,CHN,USA,640399,Sea,658.45,23529.38,78431.28,0.7000000510000601,0,0.111,0.375,0,1,46.66500229500271,0
SHP000579,2024-07-15,IMP2679,EXP4675,BRA,NGA,100630,Sea,591.98,8245.21,14750.86,0.4410353023484733,0,0.334,0.064,0,0,26.136588605681304,0
SHP000580,2023-08-13,IMP1769,EXP7251,BRA,USA,840733,Sea,277.46,14180.86,47269.53,0.699999978844723,0,0.111,0.354,0,0,40.24499904801253,0
SHP000581,2023-05-30,IMP4327,EXP8259,NLD,GBR,870899,Sea,1528.95,2631.57,8771.89,0.6999996579984473,1,0.2,0.285,0,0,48.19998460993013,0
SHP000582,2025-05-20,IMP4218,EXP4170,NLD,USA,880220,Sea,409.41,8373.45,27911.49,0.6999998925173826,0,0.243,0.214,0,1,45.42499516328222,0
SHP000583,2022-12-22,IMP9418,EXP2955,CHN,NGA,271019,Sea,484.41,28788.33,57066.89,0.49553357472257553,1,0.241,0.356,0,0,41.0340108625159,0
SHP000584,2022-09-24,IMP3636,EXP5178,UAE,GBR,620342,Sea,1006.7,7825.49,26084.97,0.7000000383362527,0,0.252,0.484,0,0,44.96000172513137,0
SHP000585,2023-10-23,IMP1833,EXP5934,IND,NGA,401110,Sea,907.52,3713.8,12379.34,0.7000001615595015,1,0.254,0.459,0,0,52.49000727017757,0
SHP000586,2023-10-13,IMP9608,EXP4603,BRA,GBR,730890,Sea,393.88,2789.04,9296.8,0.7,0,0.164,0.489,0,0,43.739999999999995,0
SHP000587,2022-11-23,IMP7814,EXP9897,BRA,ZAF,271019,Air,1296.71,25086.51,83621.7,0.7,0,0.361,0.445,1,0,51.815,0
SHP000588,2023-03-13,IMP6437,EXP6424,USA,GBR,730890,Sea,618.45,6146.91,11896.29,0.48329184981200024,0,0.1,0.31,0,0,29.44813324154001,0
SHP000589,2025-02-23,IMP1144,EXP2879,ZAF,GBR,940350,Sea,1227.8,3128.71,10429.04,0.7000001917722054,0,0.182,0.315,0,0,40.53000862974924,0
SHP000590,2025-06-10,IMP4994,EXP1653,IND,USA,610910,Land,801.96,4850.9,15190.39,0.6806599435564196,1,0.28,0.399,0,0,50.809697460038876,0
SHP000591,2022-08-21,IMP7322,EXP5203,NLD,USA,840733,Land,198.11,19131.76,63772.53,0.6999999843192672,0,0.056,0.252,0,0,37.379999294367025,0
SHP000592,2024-02-07,IMP9426,EXP9335,DEU,GBR,070310,Land,1333.35,1637.74,5459.13,0.699999816820629,1,0.421,0.057,0,1,52.9549917569283,0
SHP000593,2023-01-30,IMP6248,EXP9419,NGA,GBR,640399,Air,276.28,33967.93,113226.42,0.6999999646725561,0,0.077,0.282,0,0,38.29499841026502,0
SHP000594,2025-01-06,IMP9736,EXP1120,USA,NGA,420222,Land,121.64,17089.43,56964.78,0.7000000702188265,0,0.159,0.026,0,0,34.4050031598472,0
SHP000595,2024-05-18,IMP2702,EXP4368,ZAF,GBR,490199,Air,131.63,17902.84,59676.15,0.700000083785566,0,0.364,0.189,0,1,46.74000377035047,0
SHP000596,2022-11-11,IMP1389,EXP8523,UAE,GBR,271019,Air,3764.24,873.26,2910.85,0.6999982822886786,0,0.221,0.476,0,0,44.33492270299054,0
SHP000597,2022-12-31,IMP5127,EXP2154,NGA,USA,271019,Sea,107.5,3021.76,10072.53,0.6999999007200772,0,0.094,0.215,0,0,37.20999553240347,0
SHP000598,2024-07-12,IMP7626,EXP8094,ZAF,GBR,620342,Sea,425.22,2488.15,8293.83,0.6999998794284426,0,0.201,0.218,0,0,38.87499457427991,0
SHP000599,2025-08-06,IMP2036,EXP1745,UAE,NGA,300490,Sea,2217.99,3240.62,10802.05,0.6999995371248976,0,0.06,0.074,0,1,39.87997917062039,0
SHP000600,2022-08-06,IMP5748,EXP5937,GBR,USA,730890,Land,974.71,2999.29,9997.65,0.7000005001175276,0,0.06,0.253,0,0,37.46002250528874,0
SHP000601,2025-09-15,IMP1504,EXP8765,DEU,GBR,851712,Sea,616.91,46950.81,88130.8,0.46725991367376674,0,0.257,0.39,0,0,32.681696115319504,0
SHP000602,2025-01-22,IMP5832,EXP3360,ZAF,NGA,401110,Air,325.48,17566.79,58555.96,0.6999999658446382,0,0.148,0.146,0,0,36.63999846300872,0
SHP000603,2025-02-10,IMP3316,EXP3019,NLD,NGA,070310,Sea,778.18,6849.18,22830.59,0.6999998685973512,0,0.298,0.038,0,1,42.7299940868808,0
SHP000604,2022-06-24,IMP5992,EXP4441,UAE,NGA,870899,Sea,3229.43,3535.29,11784.3,0.7,1,0.179,0.197,0,0,46.12499999999999,0
SHP000605,2025-08-15,IMP9397,EXP3333,NLD,USA,490199,Sea,1339.51,4464.79,14882.63,0.699999932807575,0,0.214,0.289,0,0,40.489996976340876,0
SHP000606,2023-02-02,IMP2877,EXP3971,ZAF,NGA,940350,Air,1011.18,4271.98,14239.95,0.7000003511248285,0,0.027,0.113,0,0,34.16501580061728,0
SHP000607,2025-01-30,IMP2198,EXP5762,NGA,USA,870899,Sea,738.9,1580.28,5267.6,0.7,0,0.114,0.271,0,0,38.629999999999995,0
SHP000608,2025-04-04,IMP8982,EXP6420,DEU,USA,300490,Sea,1740.18,4279.35,14264.5,0.7,0,0.062,0.164,0,0,35.71,0
SHP000609,2022-05-23,IMP4170,EXP6206,ZAF,GBR,300490,Sea,607.86,12104.84,40349.46,0.6999999504330416,0,0.384,0.583,0,1,54.91999776948687,0
SHP000610,2025-04-11,IMP3496,EXP6971,NLD,GBR,940350,Sea,147.36,7348.46,24494.86,0.6999999183502171,0,0.13,0.244,0,0,38.32999632575977,0
SHP000611,2023-05-20,IMP4629,EXP8145,UAE,USA,420222,Sea,1190.25,13459.02,44863.41,0.7000000668696383,0,0.323,0.223,0,0,40.80500300913373,0
SHP000612,2023-11-11,IMP8863,EXP8583,NLD,NGA,401110,Sea,1178.84,8080.59,26935.3,0.7,0,0.195,0.233,0,0,39.084999999999994,0
SHP000613,2022-12-26,IMP2343,EXP5597,DEU,GBR,852872,Sea,1407.85,8117.5,27058.33,0.6999999630428042,0,0.118,0.438,0,0,42.02999833692619,0
SHP000614,2025-07-07,IMP2252,EXP2235,USA,ZAF,870899,Sea,536.49,11466.15,38220.49,0.6999999215080707,0,0.407,0.016,0,0,37.92499646786318,0
SHP000615,2025-03-31,IMP7637,EXP4485,BRA,ZAF,070310,Air,1166.46,6760.5,22535.01,0.7000001331261889,0,0.334,0.157,1,1,51.6500059906785,0
SHP000616,2025-01-10,IMP8734,EXP3435,BRA,ZAF,620342,Sea,142.52,4577.5,15258.33,0.6999999344620282,0,0.083,0.28,0,0,38.34499705079127,0
SHP000617,2023-08-19,IMP3193,EXP8613,ZAF,GBR,880220,Air,325.73,5345.21,17817.37,0.7000000561250062,0,0.539,0.485,0,0,49.28500252562527,0
SHP000618,2022-01-22,IMP4913,EXP3717,USA,GBR,840733,Sea,395.8,7682.97,23103.27,0.6674509712261512,1,0.104,0.155,0,0,42.6952937051768,0
SHP000619,2025-03-05,IMP3395,EXP8921,CHN,USA,851712,Sea,335.09,3929.3,12664.3,0.6897341345356632,0,0.251,0.225,0,0,39.303036054104844,0
SHP000620,2023-04-20,IMP2029,EXP5331,NGA,ZAF,610910,Air,362.78,7034.63,23448.77,0.7000000426461601,0,0.233,0.189,0,0,38.775001919077205,0
SHP000621,2024-01-10,IMP7358,EXP8695,NGA,GBR,490199,Sea,516.71,3053.07,10176.89,0.6999997052144613,0,0.078,0.338,0,0,39.429986734650754,0
SHP000622,2023-10-26,IMP2691,EXP9542,NGA,ZAF,100630,Land,232.42,4581.71,15272.36,0.6999998690444699,0,0.163,0.079,0,0,35.52499410700114,0
SHP000623,2025-03-13,IMP3848,EXP7171,DEU,GBR,620342,Sea,1549.6,11640.98,38803.27,0.7000000257710239,0,0.133,0.408,0,0,41.65500115969607,0
SHP000624,2022-06-09,IMP9465,EXP5121,NLD,USA,880220,Sea,2850.84,5338.6,17795.35,0.7000002809722764,0,0.206,0.35,0,0,41.59001264375244,0
SHP000625,2023-12-08,IMP8976,EXP8898,ZAF,GBR,870323,Sea,901.14,2338.33,6334.79,0.6308748987732822,0,0.048,0.152,0,1,38.1493704447977,0
SHP000626,2024-06-19,IMP3713,EXP4768,NGA,ZAF,870323,Air,464.54,18839.57,62798.57,0.7000000159239295,0,0.33,0.148,0,1,45.410000716576825,0
SHP000627,2022-11-19,IMP6934,EXP2938,DEU,NGA,490199,Sea,243.97,3222.68,10742.25,0.6999995345481627,0,0.121,0.47,0,1,48.71497905466732,0
SHP000628,2024-09-13,IMP8844,EXP8848,UAE,USA,720839,Air,729.71,5145.18,17150.61,0.700000174920892,0,0.165,0.365,0,1,47.27500787144013,0
SHP000629,2022-03-30,IMP3095,EXP3639,CHN,NGA,850440,Sea,1428.64,29014.09,96713.63,0.6999999896601958,0,0.026,0.31,0,0,38.08999953470882,0
SHP000630,2022-10-28,IMP1916,EXP3725,BRA,NGA,100630,Air,579.02,11370.57,37901.89,0.6999999208482743,0,0.196,0.408,1,0,48.59999643817234,0
SHP000631,2025-05-12,IMP1305,EXP5644,CHN,NGA,870323,Land,536.31,3976.96,13256.54,0.7000001508689296,0,0.187,0.323,0,0,40.76500678910184,0
SHP000632,2024-08-23,IMP8891,EXP3794,CHN,ZAF,851712,Sea,1232.29,6679.42,22264.73,0.699999955085914,0,0.336,0.428,0,0,45.09999797886613,0
SHP000633,2025-04-08,IMP3979,EXP9369,UAE,NGA,940350,Sea,809.08,481.1,1603.68,0.7000024942631946,1,0.309,0.252,0,0,49.175112241843756,0
SHP000634,2022-05-21,IMP4765,EXP7196,NLD,NGA,851712,Sea,1853.57,4682.4,15608.01,0.7000001922090004,0,0.188,0.374,0,0,41.800008649405015,0
SHP000635,2024-10-29,IMP7877,EXP3450,USA,GBR,070310,Sea,1267.83,8686.66,28955.54,0.7000000690714109,0,0.183,0.162,0,0,37.48500310821349,0
SHP000636,2025-05-13,IMP1639,EXP9706,CHN,GBR,852872,Land,1051.94,4622.03,15406.77,0.7000000649065314,0,0.349,0.533,0,0,47.395002920793914,0
SHP000637,2022-09-24,IMP9835,EXP1019,USA,GBR,271019,Sea,758.79,12400.52,41335.06,0.6999999516149245,0,0.032,0.122,0,1,40.4199978226716,0
SHP000638,2022-03-30,IMP9680,EXP8028,UAE,ZAF,870323,Sea,235.29,7543.8,25145.99,0.6999998806966836,0,0.079,0.275,0,0,38.18499463135076,0
SHP000639,2025-03-25,IMP2600,EXP7971,IND,NGA,840733,Sea,974.99,1755.17,4312.14,0.5929700798211561,1,0.07,0.388,0,0,43.493653591952025,0
SHP000640,2022-06-21,IMP5641,EXP9908,IND,NGA,610910,Land,574.7,9630.45,31622.66,0.695457308145488,1,0.434,0.216,0,1,56.12557886654696,0
SHP000641,2022-01-15,IMP9561,EXP2930,ZAF,GBR,070310,Air,1644.87,6383.87,21279.58,0.7000001879736348,0,0.152,0.098,0,0,35.74000845881357,0
SHP000642,2023-10-09,IMP7698,EXP6935,UAE,GBR,490199,Sea,452.5,19857.35,66191.18,0.7000000604310121,0,0.11,0.152,0,0,36.190002719395544,0
SHP000643,2025-01-02,IMP7939,EXP6990,UAE,NGA,880220,Sea,1075.84,1258.78,3535.03,0.6439124986209452,0,0.154,0.247,0,0,36.22606243794253,0
SHP000644,2025-02-15,IMP8904,EXP3928,UAE,GBR,490199,Sea,357.23,3338.3,11127.66,0.6999998202676933,0,0.199,0.554,0,0,45.564991912046196,0
SHP000645,2023-09-21,IMP6641,EXP7522,BRA,GBR,852872,Sea,570.48,34796.37,115987.91,0.7000000258647647,1,0.117,0.047,0,0,42.19500116391441,0
SHP000646,2022-11-28,IMP2642,EXP4513,GBR,USA,610910,Sea,3554.71,12665.79,42219.3,0.7,0,0.25,0.086,0,0,36.97,0
SHP000647,2022-04-17,IMP3633,EXP7375,NLD,GBR,870899,Sea,1300.5,4005.79,13352.65,0.7000003744575047,0,0.254,0.285,0,1,47.01001685058772,0
SHP000648,2024-08-23,IMP8133,EXP2444,NGA,ZAF,271019,Air,1551.2,20990.54,69968.45,0.6999999285392202,0,0.15,0.377,0,0,41.28999678426491,0
SHP000649,2022-03-19,IMP7296,EXP7564,ZAF,NGA,730890,Sea,2754.94,10382.01,34606.7,0.7,0,0.374,0.266,0,0,42.43,0
SHP000650,2025-05-08,IMP1941,EXP3871,BRA,GBR,640399,Air,348.78,16306.76,54355.85,0.6999999080135808,0,0.14,0.234,0,0,38.27999586061114,0
SHP000651,2025-09-07,IMP9489,EXP5685,IND,GBR,070310,Sea,793.47,4186.92,13956.41,0.700000214954992,0,0.18,0.622,0,0,46.640009672974635,0
SHP000652,2025-06-13,IMP3776,EXP1590,BRA,NGA,870323,Sea,1144.73,4931.06,16436.87,0.7000000608388337,1,0.198,0.278,0,0,48.030002737747516,0
SHP000653,2023-07-20,IMP7544,EXP6785,NGA,GBR,420222,Sea,695.83,2041.32,6804.4,0.7,0,0.164,0.106,0,0,36.07999999999999,0
SHP000654,2022-02-01,IMP2124,EXP2477,UAE,USA,880220,Sea,1627.73,6611.06,22036.86,0.6999999092429683,0,0.1,0.439,0,0,41.779995915933576,0
SHP000655,2023-07-21,IMP4707,EXP4187,BRA,GBR,880220,Sea,1085.71,4655.73,15519.11,0.7000001933100546,0,0.134,0.258,0,0,38.67000869895246,0
SHP000656,2022-12-25,IMP7670,EXP9294,UAE,GBR,880220,Sea,700.26,2919.93,9733.09,0.6999996917731163,0,0.175,0.164,0,1,43.40498612979023,0
SHP000657,2022-08-28,IMP9409,EXP5222,USA,NGA,870323,Sea,1181.07,5502.31,18341.04,0.7000001090450705,0,0.125,0.404,0,0,41.45500490702817,0
SHP000658,2025-02-27,IMP8923,EXP4985,DEU,ZAF,851712,Land,166.35,9353.58,28987.15,0.6773197779015874,0,0.299,0.179,0,0,38.54439000557143,0
SHP000659,2022-02-26,IMP8896,EXP2904,IND,USA,851712,Air,414.5,5185.69,17285.64,0.7000001157029766,0,0.161,0.292,0,0,39.75500520663395,0
SHP000660,2023-04-16,IMP6172,EXP7757,UAE,NGA,610910,Sea,2384.73,7027.11,23423.71,0.700000128075356,1,0.114,0.02,0,0,41.61000576339102,0
SHP000661,2023-06-24,IMP5067,EXP5706,BRA,ZAF,870899,Sea,530.01,9459.21,31530.69,0.6999999048546035,0,0.153,0.136,0,0,36.51499571845716,0
SHP000662,2023-01-01,IMP8807,EXP6142,NLD,NGA,271019,Sea,1077.44,8381.3,27937.67,0.7000000357939656,0,0.295,0.495,0,0,45.82500161072845,0
SHP000663,2023-01-25,IMP9175,EXP4271,DEU,GBR,420222,Land,767.69,1271.62,4238.74,0.7000004718383293,0,0.124,0.48,0,0,42.96002123272482,0
SHP000664,2023-02-20,IMP5091,EXP6833,ZAF,NGA,620342,Sea,2125.48,12710.2,27086.65,0.5307577718174821,0,0.096,0.442,0,0,34.16409973178669,0
SHP000665,2024-10-05,IMP1108,EXP9871,USA,NGA,300490,Land,1687.18,1855.0,6183.32,0.6999993530983355,0,0.407,0.093,0,0,39.464970889425096,0
SHP000666,2024-10-05,IMP5501,EXP9041,IND,ZAF,730890,Sea,268.12,41083.64,136945.46,0.6999999853956458,0,0.057,0.285,0,0,38.05499934280405,0
SHP000667,2025-03-27,IMP3101,EXP1887,BRA,NGA,620342,Sea,952.14,3655.04,12183.46,0.69999983584302,0,0.649,0.447,0,0,50.174992612935895,0
SHP000668,2022-03-08,IMP9232,EXP6689,UAE,GBR,852872,Land,185.67,2867.66,9558.88,0.7000004184590662,0,0.283,0.29,0,0,41.54501883065798,0
SHP000669,2024-11-27,IMP8537,EXP6171,CHN,GBR,851712,Land,2649.21,440.05,1466.82,0.6999972730123669,0,0.165,0.124,0,0,36.454877285556506,0
SHP000670,2022-07-26,IMP6331,EXP6924,NGA,USA,490199,Sea,702.94,1592.61,5308.71,0.7000005651090377,1,0.125,0.614,0,0,53.6550254299067,0
SHP000671,2023-05-01,IMP5413,EXP8722,DEU,GBR,420222,Sea,577.89,14936.6,43288.46,0.6549519202115298,0,0.226,0.28,0,0,38.46283640951884,0
SHP000672,2024-05-18,IMP4449,EXP7866,NLD,ZAF,730890,Sea,550.84,14440.74,48135.8,0.7,0,0.146,0.238,0,0,38.449999999999996,0
SHP000673,2023-07-27,IMP8384,EXP3947,NLD,USA,730890,Air,1454.37,14622.76,48742.52,0.6999999179361264,0,0.165,0.365,0,0,41.27499630712568,0
SHP000674,2023-04-28,IMP8081,EXP7240,ZAF,GBR,300490,Air,278.17,2144.45,7148.17,0.7000001398959455,0,0.198,0.075,0,0,35.970006295317546,0
SHP000675,2022-12-28,IMP7906,EXP9185,CHN,NGA,852872,Air,317.57,8523.61,27463.26,0.6896358990156303,0,0.07,0.249,0,0,37.063615455703356,0
SHP000676,2024-09-23,IMP5915,EXP5111,BRA,NGA,870899,Air,525.71,2448.98,7488.41,0.6729639536296756,0,0.164,0.045,1,0,39.6433779133354,0
SHP000677,2022-12-01,IMP1983,EXP4530,NGA,GBR,840733,Sea,962.28,4595.52,15318.41,0.70000019584278,1,0.405,0.594,0,1,63.4550088129251,0
SHP000678,2023-11-17,IMP5256,EXP6914,IND,USA,300490,Sea,554.72,3046.96,10156.54,0.7000001969174542,0,0.456,0.347,0,0,45.28000886128544,0
SHP000679,2024-04-23,IMP2986,EXP6752,BRA,GBR,620342,Sea,372.3,4712.53,15708.44,0.7000001273200904,0,0.155,0.346,0,0,40.74500572940407,0
SHP000680,2025-08-22,IMP9821,EXP3859,CHN,ZAF,880220,Sea,679.03,1577.66,4786.22,0.6703745335567526,0,0.165,0.261,0,1,43.86185401005387,0
SHP000681,2024-11-11,IMP8987,EXP8322,DEU,ZAF,730890,Sea,234.47,3582.4,11941.32,0.6999996650286568,0,0.289,0.14,0,0,38.634984926289555,0
SHP000682,2025-07-17,IMP3373,EXP3745,UAE,ZAF,940350,Sea,300.88,24516.65,81722.16,0.6999999755268338,0,0.183,0.262,0,0,39.48499889870752,0
SHP000683,2025-03-16,IMP7631,EXP2168,NLD,GBR,850440,Sea,478.74,3884.15,12947.16,0.6999998455259686,0,0.106,0.17,0,0,36.48999304866859,0
SHP000684,2025-08-30,IMP5773,EXP5382,NLD,NGA,610910,Sea,838.4,2033.02,6776.75,0.7000007378168001,0,0.058,0.373,0,0,39.830033201756,0
SHP000685,2024-01-14,IMP9535,EXP8377,UAE,GBR,620342,Air,715.08,28027.88,93426.27,0.7000000107036276,0,0.098,0.419,0,0,41.350000481663244,0
SHP000686,2023-04-26,IMP5122,EXP2311,CHN,GBR,070310,Sea,1689.75,2978.09,9926.96,0.6999997985284518,0,0.17,0.042,0,0,34.88999093378033,0
SHP000687,2024-08-27,IMP9985,EXP1881,UAE,NGA,300490,Sea,2292.54,21421.3,71404.33,0.699999985995247,0,0.171,0.531,0,0,44.68499936978611,0
SHP000688,2022-06-20,IMP2702,EXP5300,UAE,NGA,870323,Air,1387.45,15394.63,51315.42,0.6999999220507208,0,0.205,0.113,0,0,36.834996492282436,0
SHP000689,2023-05-22,IMP5655,EXP8260,USA,GBR,840733,Sea,685.55,12990.3,43301.0,0.7,0,0.035,0.592,0,0,43.864999999999995,0
SHP000690,2022-02-28,IMP1575,EXP6846,CHN,GBR,870323,Air,339.71,2527.06,8423.54,0.7000002374298692,0,0.061,0.322,0,0,38.85501068434411,0
SHP000691,2025-01-12,IMP5463,EXP9987,NLD,ZAF,852872,Sea,3053.45,3114.94,10383.12,0.6999996147593401,0,0.127,0.023,0,0,33.864982664170306,0
SHP000692,2024-07-24,IMP8126,EXP9576,BRA,GBR,420222,Sea,2518.73,7472.74,24909.12,0.6999998394162459,0,0.144,0.406,0,0,41.77999277373107,0
SHP000693,2024-09-13,IMP9841,EXP4721,BRA,GBR,640399,Land,1781.6,10715.69,35718.97,0.700000027996328,0,0.075,0.3,0,0,38.62500125983476,0
SHP000694,2023-06-17,IMP3551,EXP5973,IND,USA,640399,Sea,2376.58,6228.57,20761.91,0.7000001444953764,0,0.173,0.417,0,0,42.43500650229194,0
SHP000695,2024-08-18,IMP9767,EXP1136,BRA,NGA,401110,Sea,627.12,5567.46,18558.21,0.7000001616535215,0,0.139,0.292,0,1,45.42500727440847,0
SHP000696,2024-05-31,IMP5799,EXP4788,IND,USA,852872,Sea,193.85,6685.48,22284.94,0.7000000897467078,0,0.345,0.267,0,0,42.015004038601845,0
SHP000697,2025-02-22,IMP8161,EXP7467,BRA,USA,730890,Sea,641.33,1642.32,5474.41,0.7000005480042598,0,0.26,0.053,0,1,42.46002466019169,0
SHP000698,2022-06-12,IMP7917,EXP4924,UAE,NGA,840733,Sea,3510.6,9070.64,30235.48,0.7000001322949065,0,0.049,0.204,0,0,36.31500595327079,0
SHP000699,2024-12-25,IMP5404,EXP7765,DEU,GBR,640399,Sea,730.47,23272.96,77576.52,0.6999999484380068,0,0.416,0.408,0,0,45.89999767971031,0
SHP000700,2022-08-15,IMP8460,EXP8418,USA,NGA,420222,Sea,458.26,3272.56,10908.55,0.7000004583560602,0,0.439,0.352,0,0,45.1250206260227,0
SHP000701,2022-11-08,IMP1813,EXP9764,IND,NGA,490199,Sea,1167.78,2427.77,7279.84,0.6665077803907778,0,0.292,0.128,0,0,36.932850117585005,0
SHP000702,2024-06-16,IMP1134,EXP4814,USA,NGA,640399,Sea,1461.07,1306.07,4353.56,0.699999540605849,0,0.15,0.175,0,0,37.249979327263205,0
SHP000703,2024-05-10,IMP6104,EXP9165,GBR,NGA,852872,Sea,1195.89,2780.41,9268.02,0.6999995684083548,0,0.308,0.125,0,0,38.619980578375966,0
SHP000704,2022-10-27,IMP1918,EXP5366,IND,ZAF,100630,Sea,471.4,6664.23,22214.11,0.7000001350492997,1,0.101,0.35,0,0,48.01500607721849,0
SHP000705,2023-01-29,IMP5097,EXP7251,GBR,USA,870899,Sea,964.38,10472.3,34907.67,0.7000000286469994,0,0.104,0.148,0,1,42.02000128911497,0
SHP000706,2024-06-26,IMP5049,EXP1549,GBR,USA,610910,Sea,949.47,25192.35,74069.72,0.6598832829393713,1,0.127,0.32,0,0,45.99974773227171,0
SHP000707,2023-03-03,IMP8746,EXP7375,USA,NGA,870323,Sea,89.32,5438.0,18126.65,0.6999997241630418,0,0.36,0.355,0,0,43.99998758733688,0
SHP000708,2022-03-28,IMP9534,EXP3001,DEU,USA,720839,Sea,330.76,2442.38,8141.27,0.7000001228309588,0,0.338,0.175,0,0,40.07000552739315,0
SHP000709,2022-04-17,IMP4568,EXP2850,DEU,NGA,490199,Sea,1516.05,11738.8,31811.47,0.6309884453626318,0,0.154,0.091,0,0,32.52448004131843,0
SHP000710,2023-07-20,IMP2960,EXP7484,UAE,NGA,720839,Sea,1283.68,4738.64,15795.45,0.6999996834531463,0,0.184,0.234,0,0,38.93998575539158,0
SHP000711,2024-08-31,IMP3539,EXP7084,NGA,USA,100630,Sea,435.34,9454.54,31515.12,0.6999998730767961,1,0.238,0.33,0,0,49.669994288455825,0
SHP000712,2025-06-20,IMP6544,EXP1983,ZAF,USA,420222,Sea,500.32,7401.75,24672.49,0.6999998784070842,0,0.137,0.568,0,0,44.91499452831879,0
SHP000713,2022-09-15,IMP8992,EXP4812,CHN,NGA,870899,Air,369.61,24751.53,82505.09,0.699999963638607,0,0.161,0.317,0,0,40.254998363737315,0
SHP000714,2024-06-17,IMP4161,EXP1349,BRA,NGA,730890,Air,210.53,13107.26,43690.85,0.6999998855595622,0,0.176,0.45,1,0,49.139994850180294,0
SHP000715,2022-03-22,IMP8951,EXP8168,NLD,USA,401110,Sea,522.45,14607.49,48691.62,0.6999999178503407,0,0.206,0.264,0,1,45.86999630326533,0
SHP000716,2023-01-18,IMP9906,EXP6696,BRA,GBR,852872,Sea,368.75,5217.49,17391.64,0.7000001149977806,0,0.202,0.477,0,0,44.070005174900125,0
SHP000717,2025-05-11,IMP3627,EXP2128,IND,NGA,620342,Air,882.36,942.29,3140.98,0.7000012734878923,0,0.298,0.073,0,0,37.430057306955156,0
SHP000718,2025-01-14,IMP7014,EXP8439,IND,GBR,640399,Air,508.94,2929.78,9765.93,0.699999897603198,0,0.243,0.226,0,0,39.664995392143915,0
SHP000719,2022-02-08,IMP6965,EXP4912,BRA,NGA,840733,Air,717.91,22703.81,52139.63,0.5645575160391433,0,0.36,0.48,1,0,46.405088221761446,0
SHP000720,2023-01-24,IMP9586,EXP9151,USA,NGA,870899,Air,751.25,1308.95,4363.18,0.7000009167625447,0,0.097,0.413,0,0,41.215041254314514,0
SHP000721,2024-04-19,IMP6276,EXP2809,CHN,USA,940350,Sea,1862.44,3731.73,12439.09,0.6999997588248015,0,0.296,0.334,0,0,42.619989147116065,0
SHP000722,2022-09-23,IMP3926,EXP1512,USA,NGA,100630,Air,977.91,3818.92,12729.72,0.6999996857747067,0,0.127,0.144,0,0,36.284985859861806,0
SHP000723,2025-03-15,IMP7366,EXP9026,IND,NGA,490199,Sea,609.32,3550.0,11833.35,0.7000004225346161,0,0.117,0.521,0,0,43.67501901405773,0
